Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-11-27,134.07506892312617,134.2032337291808,131.4527147000888,132.34983825683594,3506800,0.0,0
2020-11-30,132.014660456868,133.3751179034165,130.81192696046335,132.79347229003906,9652500,0.0,0
2020-12-01,134.50885644297193,134.56800480746483,132.8427739765999,133.52301025390625,3833100,0.0,0
2020-12-02,133.2469724132674,134.39055758474154,132.76390237286398,133.66102600097656,4132700,0.0,0
2020-12-03,133.18782513453098,135.99747772604616,133.08923449925584,135.02149963378906,4930900,0.0,0
2020-12-04,135.41169335767682,135.72779101497227,133.9892162171357,135.52035522460938,4344000,0.275,0
2020-12-07,135.33263874225787,137.17000217774026,135.13507586090012,137.06134033203125,4590800,0.0,0
2020-12-08,136.55758472770555,138.73080707812807,135.97475374244564,137.42686462402344,6953600,0.0,0
2020-12-09,138.85921111302676,138.85921111302676,136.58720006739867,137.10086059570312,4341300,0.0,0
2020-12-10,136.59708689197626,137.44662101937266,135.56975065732897,135.90560913085938,4511000,0.0,0
2020-12-11,135.7178948291233,136.4587669564545,134.572008987978,135.73765563964844,4172400,0.0,0
2020-12-14,137.22928367726408,137.30831185256793,134.54238600926647,134.6214141845703,7599000,0.0,0
2020-12-15,135.7574202703457,137.7429674946929,135.579618170121,137.69357299804688,7637000,0.0,0
2020-12-16,137.37745266510814,138.78016871432814,135.78704660347813,136.6563262939453,6573400,0.0,0
2020-12-17,138.2171265588066,139.02715412880298,137.0613676458067,138.79006958007812,8727000,0.0,0
2020-12-18,139.3728657962128,139.42226028769292,135.50057581887518,135.60923767089844,17970800,0.0,0
2020-12-21,143.05749388946745,146.14939037384187,140.77559478855457,142.26722717285156,16111300,0.0,0
2020-12-22,141.3090123201749,141.72389889943958,139.37285987719122,140.71630859375,6339400,0.0,0
2020-12-23,140.82498041194273,141.85233160074083,139.97544638289477,140.0347137451172,3388300,0.0,0
2020-12-24,139.38274845808277,140.4594789953797,139.38274845808277,139.8766632080078,1821900,0.0,0
2020-12-28,140.80522558042023,141.18060565454908,139.32348116959614,140.69656372070312,4081500,0.0,0
2020-12-29,141.09170578763084,141.31890237872759,138.7209056666311,139.8470458984375,3232400,0.0,0
2020-12-30,140.4298766402324,140.87439699970236,138.94813205994234,139.85693359375,3052100,0.0,0
2020-12-31,139.97544181138454,140.0643428518147,138.6616267237256,139.7482452392578,2949900,0.0,0
2021-01-04,141.11145928016106,141.22999400448268,136.63659256002447,138.39492797851562,6178500,0.0,0
2021-01-05,136.91320282396987,139.93595930254963,136.91320282396987,139.5111846923828,4163100,0.0,0
2021-01-06,139.5309199489766,141.8226916745455,137.83185196569823,140.61753845214844,6072900,0.0,0
2021-01-07,141.45719602326372,143.8675026643735,141.25963311743646,143.18589782714844,5256900,0.0,0
2021-01-08,143.77861142353868,145.0331593243825,143.13651309445402,144.56887817382812,3950500,0.0,0
2021-01-11,144.22313651588465,145.30975521749863,143.03774388790535,145.26036071777344,4252000,0.0,0
2021-01-12,144.7170331002629,145.06277948161284,142.6228392194,143.28468322753906,3678800,0.0,0
2021-01-13,143.06737209972295,143.36372401365136,140.6965718613802,141.2991485595703,3330100,0.0,0
2021-01-14,141.91160067061756,143.13649969950782,139.21481507238371,139.580322265625,4104000,0.0,0
2021-01-15,138.84931365581593,140.6471706009328,138.17759682340883,139.0073699951172,6412400,0.0,0
2021-01-19,139.27409552010533,139.5012920991426,136.7254934386778,137.5750274658203,6537800,0.0,0
2021-01-20,138.67152688222055,141.46708651565578,138.30601967311503,141.06207275390625,4654400,0.0,0
2021-01-21,140.67680225658629,142.05975752287114,139.41238170653102,139.88653564453125,4011200,0.0,0
2021-01-22,139.3728819403423,140.15327580610986,137.61454636616898,137.65406799316406,4150500,0.0,0
2021-01-25,137.29842288746653,137.48609782459326,133.1001476575225,135.87594604492188,5998700,0.0,0
2021-01-26,136.08339521209706,136.17231132833592,133.07052710253828,133.45578002929688,5312300,0.0,0
2021-01-27,130.61080733037156,131.2430175572751,128.68454297285925,129.4254150390625,7815900,0.0,0
2021-01-28,130.7491202120301,134.71031129246344,129.89958619369557,133.0803985595703,6244600,0.0,0
2021-01-29,132.3197610755204,133.38661876497224,130.54166492643404,131.96414184570312,7166100,0.0,0
2021-02-01,133.7225065611124,134.39423861970832,131.67770684525772,134.05838012695312,4366800,0.0,0
2021-02-02,135.39193587104492,138.1578620375054,135.08571107664156,137.89114379882812,7132800,0.0,0
2021-02-03,137.99977979832798,138.35539902553657,136.3303455115176,136.94281005859375,4678600,0.0,0
2021-02-04,137.85164486699048,139.33338949456882,137.2293073000201,138.9185028076172,4533700,0.0,0
2021-02-05,139.6198266945476,143.79835659499616,139.5704322018243,143.3439483642578,6151500,0.0,0
2021-02-08,143.38345614001514,144.10458257915613,141.0620656930091,141.66464233398438,6304300,0.0,0
2021-02-09,141.85233047378424,142.46477997599396,139.97544527084924,140.06434631347656,3436300,0.0,0
2021-02-10,140.71633886278806,140.8645223628105,139.18519980106694,140.72622680664062,4125700,0.0,0
2021-02-11,141.2596237263657,142.59319962993854,140.6768079173422,141.7930450439453,3828700,0.0,0
2021-02-12,141.36829179349544,141.7041502331478,139.67909657957742,140.3903350830078,3637000,0.0,0
2021-02-16,141.62510651214606,141.62510651214606,139.3135891662683,139.98532104492188,4873400,0.0,0
2021-02-17,139.58031550027727,142.80063433938338,138.5035849309142,142.23757934570312,6437100,0.0,0
2021-02-18,141.2398822803927,143.6205554074243,139.4914346135947,143.32420349121094,4486800,0.0,0
2021-02-19,143.6600524441673,143.72920775170527,139.77788932554157,140.29156494140625,7486000,0.0,0
2021-02-22,139.8173775623197,140.72619394560084,134.60163912886404,135.00665283203125,8985900,0.0,0
2021-02-23,134.37444710370428,135.16471372669858,129.97860879671885,134.47323608398438,10364100,0.0,0
2021-02-24,133.41626860331024,134.30532432207187,132.31977710132975,133.99908447265625,6360900,0.0,0
2021-02-25,135.92536841423424,137.48612602614295,132.89272409687203,133.8904266357422,5674300,0.0,0
2021-02-26,134.51895287389686,135.45931088012756,132.0047714721113,133.41033935546875,6650200,0.275,0
2021-03-01,134.26160627222757,137.73593171173692,134.12302957644528,136.2511749267578,5717800,0.0,0
2021-03-02,136.1620844983634,136.85496793327735,134.23190382120103,135.62757873535156,5292700,0.0,0
2021-03-03,135.69688850878177,136.01364392023774,132.78676235687973,132.89564514160156,4888400,0.0,0
2021-03-04,132.6382854408333,133.75680715871405,128.85709721802883,130.6981964111328,7181500,0.0,0
2021-03-05,132.18296009763822,132.32153681372313,127.87717385260257,131.99490356445312,5957100,0.0,0
2021-03-08,132.28193215013042,134.25171494590546,131.02483382801634,133.1925811767578,4983000,0.0,0
2021-03-09,134.13293507223509,136.59763700333312,134.07354721187366,134.56846618652344,5977800,0.0,0
2021-03-10,135.1128832136459,136.79560474574407,134.71695406623297,136.19180297851562,4519600,0.0,0
2021-03-11,137.76561957637028,140.75493400095183,137.15192496544563,139.7552032470703,5696500,0.0,0
2021-03-12,138.57731154362997,139.4780676935584,137.19154446968503,139.02273559570312,4143200,0.0,0
2021-03-15,139.2701692686038,143.5264746407647,139.24047534421754,143.4670867919922,5413900,0.0,0
2021-03-16,144.39756526654486,144.66481063889216,142.37828738643853,143.1800537109375,5623000,0.0,0
2021-03-17,141.74478001618542,144.66479871303036,141.74478001618542,143.34832763671875,5134400,0.0,0
2021-03-18,142.90289032942889,145.1696275394897,141.10139323638393,141.715087890625,10188400,0.0,0
2021-03-19,138.57730692205632,141.40824393904174,134.13292928414265,136.0928192138672,24980400,0.0,0
2021-03-22,136.23140299267007,137.3994045333198,134.64765621837935,136.86489868164062,7537300,0.0,0
2021-03-23,137.08265063843461,139.21079599547326,135.1623627738628,135.7265625,5582600,0.0,0
2021-03-24,135.0633839078032,136.51844688806898,131.5296703155351,131.80682373046875,8157600,0.0,0
2021-03-25,125.7589172927785,128.0751345210639,124.1652775546036,127.33275604248047,18475800,0.0,0
2021-03-26,130.26266060714278,131.83649908528335,128.4512556195046,131.63853454589844,10010500,0.0,0
2021-03-29,131.58905475427508,132.54919873952193,129.3322255177869,132.1334686279297,7153900,0.0,0
2021-03-30,131.00504434570038,131.994882187062,129.88652275176918,131.59893798828125,6026600,0.0,0
2021-03-31,131.73751532975047,132.81643495724583,130.57940686210952,131.53955078125,6878900,0.0,0
2021-04-01,133.32126571377975,133.32126571377975,130.86647201441733,131.18321228027344,5720600,0.0,0
2021-04-05,131.7474406292558,134.30120931570866,131.7474406292558,133.7469024658203,5508900,0.0,0
2021-04-06,134.06365186584057,136.31058819950482,133.5588248543636,135.76617431640625,4670100,0.0,0
2021-04-07,135.59788966767175,136.83518695424678,134.97428700204543,135.15245056152344,6646000,0.0,0
2021-04-08,135.8849559534024,135.914649884344,132.05428782465086,132.321533203125,8748400,0.0,0
2021-04-09,132.5788673181247,134.12301175270375,132.14333630247933,134.07351684570312,6056800,0.0,0
2021-04-12,133.38065656456806,135.50880200073058,132.85604368767724,135.25144958496094,5638200,0.0,0
2021-04-13,134.22200075176096,134.60803685806184,132.04434568675592,132.18292236328125,8778200,0.0,0
2021-04-14,132.18294588747926,132.81644153629705,130.48043860306024,130.91595458984375,7354100,0.0,0
2021-04-15,131.6484406686288,132.7075744711657,131.33168529091498,132.31163024902344,6284800,0.0,0
2021-04-16,133.34108893131258,133.40047679707897,132.37103677802892,132.9451446533203,6852500,0.0,0
2021-04-19,132.93520860290394,133.01439743282356,130.80704844609235,131.22279357910156,5613600,0.0,0
2021-04-20,127.85736203398233,128.57993948495624,124.42262325080516,125.81829833984375,13268700,0.0,0
2021-04-21,126.29341759898941,129.0055789588446,126.07565959841185,128.57994079589844,7110900,0.0,0
2021-04-22,128.57004006705813,129.04515801464228,126.67945366619593,127.86724853515625,6442900,0.0,0
2021-04-23,127.61979891823498,129.322321390855,127.15458897980974,128.86700439453125,7489000,0.0,0
2021-04-26,129.16395932681436,130.36165478631597,128.00585073960906,130.26268005371094,8217800,0.0,0
2021-04-27,130.65860379828462,131.44056909961895,130.07460305771727,130.76748657226562,5833100,0.0,0
2021-04-28,130.91595047362048,130.9852463738992,129.02537163194853,129.3817138671875,8195400,0.0,0
2021-04-29,130.43092835337754,132.7570380715335,129.89640749469044,131.90577697753906,6612500,0.0,0
2021-04-30,131.09414476262577,132.51951387341057,130.70810855376564,131.27230834960938,5643600,0.0,0
2021-05-03,132.01468765339862,133.08371449310502,131.24261523089888,131.6781463623047,5053000,0.0,0
2021-05-04,130.88626307338444,131.24260532639445,129.15404672475518,130.2131805419922,6129500,0.0,0
2021-05-05,131.351496538087,132.85605449229632,130.73780182548919,130.86648559570312,6234200,0.0,0
2021-05-06,131.25251348828058,132.4799028357259,130.5992168398951,132.1334686279297,5201000,0.0,0
2021-05-07,133.62810407466478,137.9437975215215,133.35095069673395,136.4095458984375,10566700,0.0,0
2021-05-10,136.59763220275843,137.48848028432872,134.91491076883236,135.01388549804688,5669300,0.0,0
2021-05-11,136.9737678697096,136.9737678697096,133.63800401171267,135.7265625,8045400,0.0,0
2021-05-12,134.04385471352472,135.4296369195838,131.9849899445419,132.03448486328125,5865100,0.0,0
2021-05-13,132.34132482851436,133.65781105412188,131.14362942199756,132.2522430419922,6284300,0.0,0
2021-05-14,132.97482162138104,135.29103871314769,132.68777527222142,134.5486602783203,4367900,0.0,0
2021-05-17,134.94459960952608,135.67708507598726,134.12303235901254,135.02378845214844,3934200,0.0,0
2021-05-18,135.05349633716898,136.07302824773748,134.07355130013903,134.18243408203125,5664700,0.0,0
2021-05-19,132.12357636222683,132.60860243554288,130.61903342736227,131.60887145996094,5582300,0.0,0
2021-05-20,132.4205223764167,132.84616055732104,130.84668362950944,131.91571044921875,4934800,0.0,0
2021-05-21,132.47001348600733,132.80655476112756,131.06444542192142,131.31190490722656,5329700,0.0,0
2021-05-24,131.74744160651298,132.98473908552333,131.46038013329434,132.6976776123047,4313200,0.0,0
2021-05-25,133.56874233514074,133.79640084643495,132.489822538432,132.95504760742188,4885800,0.0,0
2021-05-26,133.82608807073646,136.51844850809417,133.62812350111017,135.49891662597656,6781500,0.0,0
2021-05-27,136.15220139372227,136.9044727340138,135.07328174543218,135.17225646972656,12882300,0.0,0
2021-05-28,135.12763549549103,136.22857319240623,134.97885113232692,135.34584045410156,4153500,0.275,0
2021-06-01,136.72449976894617,136.92286379863793,133.11421994541658,133.41175842285156,5577900,0.0,0
2021-06-02,133.4910928841539,134.38375362426993,132.4397500176605,133.07452392578125,5226100,0.0,0
2021-06-03,132.1124425930383,133.59028245556803,131.4280738992105,133.07452392578125,5027400,0.0,0
2021-06-04,133.40184539609356,133.83825534153877,131.19996985986026,132.64805603027344,5217100,0.0,0
2021-06-07,132.905902765002,134.09610185247493,132.3603904357678,132.85630798339844,3765000,0.0,0
2021-06-08,133.5903014216361,133.6200552704438,131.32891810701528,132.26124572753906,4915200,0.0,0
2021-06-09,132.52901525898207,133.79856311073988,130.376734680077,130.7635498046875,6448100,0.0,0
2021-06-10,130.4263267708578,131.48759768276477,129.12702510054467,129.9105682373047,6584100,0.0,0
2021-06-11,130.42633725462076,130.9123419824385,129.4642558375195,130.8627471923828,5414500,0.0,0
2021-06-14,130.62469592977436,130.97184431173872,129.0675224984074,130.2874755859375,5743600,0.0,0
2021-06-15,130.46600564378085,130.6742977109473,128.7699757957045,129.22621154785156,5168100,0.0,0
2021-06-16,129.2361374441413,130.0990292776581,128.5418557887712,129.33531188964844,7915500,0.0,0
2021-06-17,128.1847803770288,128.8195542683674,126.81604302555984,127.86738586425781,8568100,0.0,0
2021-06-18,125.645686370665,127.9764976316348,125.645686370665,127.36156463623047,9784800,0.0,0
2021-06-21,128.18479111265341,129.69236977196692,127.64919161104613,129.01792907714844,6288500,0.0,0
2021-06-22,129.76180856712847,131.6066227516215,129.06752691365364,131.39833068847656,6043800,0.0,0
2021-06-23,131.7256344546738,132.60836720387059,131.1305423972876,132.01327514648438,4566000,0.0,0
2021-06-24,132.8067089439036,133.71921052038658,131.81487388044144,132.50917053222656,11420500,0.0,0
2021-06-25,151.16560476817065,153.32779821549343,149.2513549838619,153.0897674560547,46285400,0.0,0
2021-06-28,152.6632730729423,152.79221649265205,150.27294659456254,151.1160125732422,13133300,0.0,0
2021-06-29,152.00865766158924,155.1230195915538,151.6615244212944,154.67669677734375,10279900,0.0,0
2021-06-30,153.52617617163716,154.07168860190788,152.26655626398193,153.2286376953125,10281800,0.0,0
2021-07-01,152.81205588239658,156.91825298766923,152.63351767736523,156.7099609375,9011500,0.0,0
2021-07-02,156.918253850851,158.6638783567602,156.35290052171317,158.43576049804688,6396700,0.0,0
2021-07-06,158.61426802496734,159.13002651665462,156.5710901320788,158.80271911621094,6671000,0.0,0
2021-07-07,158.8523406982422,160.18139632969732,156.98768554508086,158.8523406982422,5408300,0.0,0
2021-07-08,156.87857539661454,159.50694781793322,156.06527838358852,159.31849670410156,6081600,0.0,0
2021-07-09,160.36983930501765,160.63763905226497,159.19946587445094,159.6854705810547,5002300,0.0,0
2021-07-12,160.3202563329392,161.10379955622767,159.39785677384495,160.49879455566406,4992200,0.0,0
2021-07-13,160.03261438126577,160.9847676910169,159.69537891378343,160.27064514160156,5747700,0.0,0
2021-07-14,160.54837680437814,161.40135577644,160.0227053007569,160.2210693359375,4928000,0.0,0
2021-07-15,159.54661746321088,160.8756730538633,159.08045368923203,160.36984252929688,6432500,0.0,0
2021-07-16,160.30039822580378,160.37974685694044,158.33656879133457,158.54486083984375,6603700,0.0,0
2021-07-19,156.8587215399553,157.52326440271258,155.32138917833186,156.5810089111328,7377100,0.0,0
2021-07-20,155.97599830228793,159.1201140741868,155.30155762984717,158.43576049804688,4629200,0.0,0
2021-07-21,159.18955005044742,160.1119495246395,158.70354535275874,159.7648162841797,5393100,0.0,0
2021-07-22,159.79457349815803,162.41301788339854,159.61603528810292,162.3435821533203,4851500,0.0,0
2021-07-23,163.00812562623395,165.09097052260418,162.3931774941779,165.001708984375,4217700,0.0,0
2021-07-26,164.35701352952546,165.17031050334455,162.4824456539015,163.7420654296875,3858800,0.0,0
2021-07-27,163.4742924295418,164.25783561444538,161.25257603128344,163.22633361816406,4359000,0.0,0
2021-07-28,163.14698840515274,164.54546462866688,162.74033231375265,164.10906982421875,4093600,0.0,0
2021-07-29,164.54545974507627,165.66623840569866,164.03962922258003,165.62657165527344,3605600,0.0,0
2021-07-30,165.22981692876184,166.49936473248044,164.99178617444184,166.14230346679688,5364400,0.0,0
2021-08-02,167.67965887771712,168.59214545860334,166.65806981790948,167.3721923828125,5532500,0.0,0
2021-08-03,167.8383563626029,170.09973944300384,167.11432089292998,169.83193969726562,5718100,0.0,0
2021-08-04,169.96088104395784,170.93287530562097,169.56415301631694,170.5063934326172,4646200,0.0,0
2021-08-05,170.0104769179629,172.57932647874205,169.7823439231168,172.43055725097656,3824000,0.0,0
2021-08-06,172.93640556232,172.95624650613266,171.2899553126035,171.38914489746094,4088700,0.0,0
2021-08-09,171.0915739186909,171.646999215447,170.21875408995743,170.36753845214844,3612800,0.0,0
2021-08-10,170.15925466232264,172.53966836514167,170.03031123566933,170.86346435546875,3747100,0.0,0
2021-08-11,170.5956479800035,171.8056880892026,169.54430512904113,169.87161254882812,4078300,0.0,0
2021-08-12,169.49470866614362,169.92120565165735,168.09621746840827,169.2467498779297,3997100,0.0,0
2021-08-13,169.0582964691723,170.3179313336775,167.40193360262285,170.28817749023438,2966200,0.0,0
2021-08-16,169.3062478623186,170.9923644986976,168.27474602151577,170.95269775390625,3530200,0.0,0
2021-08-17,170.13940626115465,170.29810352789343,167.99705369699836,169.2666015625,3602900,0.0,0
2021-08-18,168.3640291917334,170.3972944267808,167.28293243031072,167.43170166015625,5487400,0.0,0
2021-08-19,165.59681588299233,166.17206699559367,163.02795114734806,164.2379913330078,7336300,0.0,0
2021-08-20,164.91243489393042,166.6382183718224,164.06936896138998,166.42001342773438,4039100,0.0,0
2021-08-23,168.0664745457422,169.50463258399571,167.79867479949223,168.3342742919922,3796500,0.0,0
2021-08-24,168.21526073174675,169.47488057474885,167.51105106077796,168.59214782714844,3133100,0.0,0
2021-08-25,168.6119748434815,169.29634351578935,168.14581111406034,168.45327758789062,3003800,0.0,0
2021-08-26,167.99705014460116,168.13590646651033,164.91244208328692,165.55712890625,4069600,0.0,0
2021-08-27,166.1780643160129,166.97284494130344,165.19452158680815,166.4860382080078,3012400,0.275,0
2021-08-30,166.79398949753215,167.31059910784148,165.48261452881152,166.93307495117188,3537100,0.0,0
2021-08-31,166.45621964976226,166.58536068834496,163.12808272563112,163.66456604003906,7545600,0.0,0
2021-09-01,163.84338352170482,165.53228271567184,163.00887076598158,163.48573303222656,4706500,0.0,0
2021-09-02,164.16130543119078,164.35005236218095,161.72728710113668,162.60154724121094,4632100,0.0,0
2021-09-03,162.13462070289432,163.09828971601277,161.16102242748875,162.22402954101562,4254500,0.0,0
2021-09-07,162.63137078926437,162.79032995472105,160.8530624981567,161.5782928466797,5648800,0.0,0
2021-09-08,160.94246085680695,161.03186969685768,158.7071489004624,159.660888671875,6591700,0.0,0
2021-09-09,164.1811765710662,165.06536604097428,162.13462668515623,162.27371215820312,8414800,0.0,0
2021-09-10,163.1777593000824,164.57855831492515,162.37304948790668,162.52206420898438,4252100,0.0,0
2021-09-13,160.50532910356776,161.85645158960494,157.29641888392163,158.47865295410156,8814500,0.0,0
2021-09-14,158.13092943513047,158.34949447820927,156.0446474228042,157.72360229492188,5323900,0.0,0
2021-09-15,156.4718384951284,157.2864928036997,154.65378293351205,156.87916564941406,6827100,0.0,0
2021-09-16,156.56125308762094,157.97198154677727,156.1737996034807,156.57119750976562,5085900,0.0,0
2021-09-17,156.9288352911649,159.94898333756214,155.05117391922153,155.3988800048828,7944800,0.0,0
2021-09-20,152.72643235484003,154.2563875841288,151.32564848386102,153.2430419921875,7041200,0.0,0
2021-09-21,154.07757654253786,155.1107959633184,152.57743920486624,154.00804138183594,5857900,0.0,0
2021-09-22,155.76645036499607,156.96855801731888,154.58423155414474,156.41221618652344,6844800,0.0,0
2021-09-23,157.67393804851696,159.24361037146022,157.23680797005528,158.5382537841797,11981500,0.0,0
2021-09-24,150.05401104806828,150.85873613845132,147.03386270047625,148.6134796142578,26913300,0.0,0
2021-09-27,148.53398283102825,148.9313806986265,146.32847393318863,147.07357788085938,11479300,0.0,0
2021-09-28,146.37816243811744,146.56692454564472,144.05344157096843,144.3514862060547,10692300,0.0,0
2021-09-29,144.75879859447974,146.9742367079601,144.73892491172103,145.0667724609375,7794900,0.0,0
2021-09-30,144.92768722436125,146.51723318641854,143.47721156429537,144.28192138671875,10133600,0.0,0
2021-10-01,144.27199092316795,147.03384159994621,143.4275337421997,146.0999755859375,8112300,0.0,0
2021-10-04,146.09997904496473,146.65632089818135,144.80846250903843,146.17945861816406,7951000,0.0,0
2021-10-05,147.0338534586638,150.01426940715024,146.85503577816073,148.4843292236328,10881900,0.0,0
2021-10-06,147.03384795170757,148.48432366235096,146.54704124104956,147.82862854003906,7610700,0.0,0
2021-10-07,149.31883434630623,152.65690064273738,149.27908697990352,150.8587188720703,7958000,0.0,0
2021-10-08,151.22630662329016,151.87205734924433,149.68642201619238,151.48460388183594,6333700,0.0,0
2021-10-11,150.99780918163498,152.58735522764295,149.08040040940887,149.29896545410156,5551200,0.0,0
2021-10-12,151.4249859748629,152.59729070579775,150.31230229195108,152.3489227294922,7408600,0.0,0
2021-10-13,153.31259294210614,155.647242842934,152.16016188443592,155.2796630859375,8456300,0.0,0
2021-10-14,157.14738567586684,157.42557176813668,155.22999208997732,156.1141815185547,6024500,0.0,0
2021-10-15,156.76986450334837,157.29640338300896,155.537953924215,156.97848510742188,5532100,0.0,0
2021-10-18,156.28306556845664,158.428968557412,154.93194314865275,158.38922119140625,5765300,0.0,0
2021-10-19,158.63759240461184,158.88596039008436,155.7764035202098,156.7897491455078,6198200,0.0,0
2021-10-20,157.46529552312225,157.76334012377137,156.2930059621947,157.41561889648438,4487000,0.0,0
2021-10-21,157.41563065108164,161.28023600890853,157.24674223524408,161.12127685546875,6121700,0.0,0
2021-10-22,161.2206175224047,163.5453381129438,161.2206175224047,162.41278076171875,5323000,0.0,0
2021-10-25,162.1644217919302,163.6546297136036,161.5981506644673,163.14796447753906,3878200,0.0,0
2021-10-26,163.74405421597936,164.369931236775,162.0551397721863,162.72076416015625,4711200,0.0,0
2021-10-27,162.58167779321633,162.98900492901365,160.60467832383992,161.29017639160156,4163900,0.0,0
2021-10-28,161.94585190688898,163.525483777592,161.74716055511115,163.3863983154297,3762000,0.0,0
2021-10-29,161.9955246266627,166.53569845911036,161.9359187384851,166.19790649414062,6740600,0.0,0
2021-11-01,166.70459133763862,167.69806325841216,164.8070563307583,165.2441864013672,3610800,0.0,0
2021-11-02,165.67136805280919,167.0622378038339,165.0256173835614,166.73439025878906,5038000,0.0,0
2021-11-03,167.89674974524456,171.74148111628452,167.54902851937908,171.3739013671875,7176700,0.0,0
2021-11-04,171.08581331672687,174.4834856090688,170.87717753458188,174.2947235107422,5460100,0.0,0
2021-11-05,174.58281747189122,177.93082817383024,174.35432317327118,176.3511962890625,5892200,0.0,0
2021-11-08,175.19877289428806,175.38751981863257,169.24787084886154,170.7281494140625,8301100,0.0,0
2021-11-09,170.13207253007252,172.79457009676494,169.83402791132272,172.685302734375,4343000,0.0,0
2021-11-10,170.11218805335977,171.04605405857512,166.45621876224564,167.1615753173828,8185200,0.0,0
2021-11-11,168.49285633818747,168.49285633818747,165.54224330166,165.88002014160156,4994900,0.0,0
2021-11-12,166.40654359227403,168.57230506232318,166.3071903383984,167.9861602783203,5126300,0.0,0
2021-11-15,168.59218374549548,169.24787885849528,167.41989414271885,167.74774169921875,3856700,0.0,0
2021-11-16,168.14512308842222,172.8641147260589,168.14512308842222,170.70828247070312,4401000,0.0,0
2021-11-17,170.47979575644615,171.61235319349254,169.13860253610056,170.61888122558594,3940200,0.0,0
2021-11-18,171.20502835078202,172.32765654055075,169.2478873349524,170.23143005371094,4044200,0.0,0
2021-11-19,171.02618356865887,176.0432197555527,169.41676392232972,173.73837280273438,6145600,0.0,0
2021-11-22,173.83771384668376,176.58963533386876,173.09260990012734,173.10255432128906,5906400,0.0,0
2021-11-23,171.92031790092565,172.29782692033677,169.29755265202323,171.02618408203125,5302100,0.0,0
2021-11-24,167.3900983050365,171.30436514768095,166.5754440102012,170.906982421875,4637600,0.0,0
2021-11-26,166.9628889451606,168.57230860939913,166.4462793006577,166.92315673828125,4751100,0.0,0
2021-11-29,168.72133041709282,170.0327054098391,168.1252412281859,168.7610626220703,5448700,0.0,0
2021-11-30,167.6881183806205,170.43011057636173,166.43634922115933,168.13519287109375,11033700,0.0,0
2021-12-01,169.77442051571495,172.23822670114524,165.5918969463611,165.6117706298828,6618200,0.0,0
2021-12-02,166.187968391758,169.4366255572189,165.90979748894188,168.8902130126953,4398900,0.0,0
2021-12-03,169.8108352404476,171.25397081090466,165.96914055969089,169.43264770507812,4878500,0.305,0
2021-12-06,170.01984032908194,170.39804303825213,167.2629728054227,168.10894775390625,5636900,0.0,0
2021-12-07,170.29852206111573,172.5279044673685,169.5918825099863,170.4776611328125,5898700,0.0,0
2021-12-08,170.40799746568837,170.97528636738625,169.03453719880153,169.44259643554688,5614400,0.0,0
2021-12-09,168.48713910394238,170.3582281036988,167.19331647535296,167.30279541015625,5171600,0.0,0
2021-12-10,167.7008979453615,169.4326515574296,166.53644842888343,168.25823974609375,4791100,0.0,0
2021-12-13,168.0094256911587,168.58667689632796,164.4762583281258,166.04876708984375,5972300,0.0,0
2021-12-14,165.50136389954352,166.28762583324803,163.4312416522573,164.61558532714844,4872200,0.0,0
2021-12-15,164.21750059350083,164.88432134929732,161.0525887806376,163.12271118164062,7144600,0.0,0
2021-12-16,161.92839382025983,165.15303361938518,161.75920186595107,161.94830322265625,7138100,0.0,0
2021-12-17,160.86348086777292,162.08764338838833,159.78860090341863,160.59475708007812,7705100,0.0,0
2021-12-20,158.5843277363516,158.8431044078352,154.73268603867822,156.2355194091797,8411900,0.0,0
2021-12-21,165.89948047816085,170.37813937322053,163.92887481653352,165.8397674560547,13862900,0.0,0
2021-12-22,166.44687738588723,168.1985251989527,163.31180700553108,164.65541076660156,5811300,0.0,0
2021-12-23,165.46157434471343,166.36726239639506,164.65541812660638,164.8843231201172,3876900,0.0,0
2021-12-27,165.7302924819619,166.8947420001435,164.69521611929483,166.78526306152344,3769300,0.0,0
2021-12-28,167.00422816869988,167.45209105101628,165.51134177002814,165.63076782226562,2658600,0.0,0
2021-12-29,166.27767146702124,168.9947200861022,165.809899244964,167.97955322265625,3830900,0.0,0
2021-12-30,167.51179727089968,169.31321102227488,166.4070607733125,166.69569396972656,2666800,0.0,0
2021-12-31,166.76534092771917,166.92458576926927,165.4217524415031,165.8795623779297,2752000,0.0,0
2022-01-03,166.73549044807166,167.11369316382454,162.53550251544866,163.88905334472656,5670500,0.0,0
