Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-11-27,453.989990234375,472.0400085449219,449.0,471.6099853515625,7276400,0,0
2020-11-30,485.70001220703125,486.8299865722656,460.0,478.3599853515625,16646500,0,0
2020-12-01,434.7200012207031,434.989990234375,401.7200012207031,406.30999755859375,20837500,0,0
2020-12-02,399.0,424.54998779296875,394.57000732421875,412.8599853515625,10962800,0,0
2020-12-03,413.0,419.1700134277344,405.0199890136719,413.5400085449219,6306700,0,0
2020-12-04,409.260009765625,418.8800048828125,408.1860046386719,410.010009765625,4447300,0,0
2020-12-07,411.0,416.79998779296875,405.4540100097656,407.8500061035156,4427300,0,0
2020-12-08,408.8699951171875,419.5,406.75,412.0,5319400,0,0
2020-12-09,406.74798583984375,409.989990234375,381.5,385.3599853515625,8956700,0,0
2020-12-10,382.7300109863281,399.0,380.2699890136719,397.9599914550781,4572100,0,0
2020-12-11,395.3500061035156,397.3389892578125,384.614013671875,397.010009765625,4677400,0,0
2020-12-14,388.95001220703125,396.75,376.67999267578125,395.989990234375,6820100,0,0
2020-12-15,398.5050048828125,410.32000732421875,395.0799865722656,399.42999267578125,5144700,0,0
2020-12-16,400.4859924316406,406.5580139160156,393.4599914550781,404.0,4158500,0,0
2020-12-17,408.7200012207031,409.0299987792969,399.55999755859375,401.6199951171875,3792500,0,0
2020-12-18,403.79998779296875,408.1099853515625,398.25,406.010009765625,6174800,0,0
2020-12-21,418.07000732421875,427.7590026855469,404.5799865722656,408.9700012207031,8557400,0,0
2020-12-22,408.5,413.5,396.5,409.0,4211000,0,0
2020-12-23,402.0,402.6000061035156,378.5799865722656,383.8800048828125,9554400,0,0
2020-12-24,383.8800048828125,384.8800048828125,375.0,375.1700134277344,3850700,0,0
2020-12-28,370.3999938964844,373.2799987792969,349.0199890136719,351.3900146484375,9454800,0,0
2020-12-29,350.6600036621094,359.9070129394531,350.1300048828125,353.75,6080300,0,0
2020-12-30,358.4200134277344,358.70001220703125,345.3999938964844,353.3999938964844,5474500,0,0
2020-12-31,351.7699890136719,351.8299865722656,336.1000061035156,337.32000732421875,6559700,0,0
2021-01-04,340.3999938964844,363.0899963378906,339.20001220703125,359.9800109863281,8598300,0,0
2021-01-05,360.3900146484375,365.010009765625,349.0,360.8299865722656,4983500,0,0
