Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-11-27,4.539999961853027,4.619999885559082,4.360000133514404,4.449999809265137,10097400,0,0
2020-11-30,4.409999847412109,4.449999809265137,3.990000009536743,4.269999980926514,16555000,0,0
2020-12-01,4.429999828338623,4.429999828338623,4.090000152587891,4.150000095367432,12130100,0,0
2020-12-02,4.079999923706055,4.340000152587891,3.950000047683716,4.320000171661377,11847600,0,0
2020-12-03,4.010000228881836,4.21999979019165,3.5,3.630000114440918,66080900,0,0
2020-12-04,3.75,3.759999990463257,3.299999952316284,3.509999990463257,33157300,0,0
2020-12-07,3.450000047683716,3.740000009536743,3.3299999237060547,3.559999942779541,20503900,0,0
2020-12-08,3.609999895095825,4.019999980926514,3.609999895095825,3.9800000190734863,29530600,0,0
2020-12-09,4.21999979019165,4.329999923706055,3.75,3.859999895095825,20991200,0,0
2020-12-10,3.7899999618530273,4.099999904632568,3.7699999809265137,4.090000152587891,19872800,0,0
2020-12-11,4.039999961853027,4.25,3.869999885559082,3.9200000762939453,22310400,0,0
2020-12-14,4.010000228881836,4.010000228881836,3.0,3.190000057220459,67159000,0,0
2020-12-15,3.240000009536743,3.240000009536743,2.759999990463257,2.859999895095825,54432100,0,0
2020-12-16,2.869999885559082,2.890000104904175,2.7200000286102295,2.7799999713897705,25423200,0,0
2020-12-17,2.799999952316284,2.950000047683716,2.740000009536743,2.8499999046325684,23799300,0,0
2020-12-18,2.8499999046325684,2.8499999046325684,2.759999990463257,2.799999952316284,21941700,0,0
2020-12-21,2.609999895095825,2.740000009536743,2.5799999237060547,2.680000066757202,22699800,0,0
2020-12-22,2.7300000190734863,2.75,2.5199999809265137,2.5899999141693115,21638400,0,0
2020-12-23,2.5799999237060547,2.6500000953674316,2.5399999618530273,2.559999942779541,15724800,0,0
2020-12-24,2.5899999141693115,2.5999999046325684,2.4800000190734863,2.509999990463257,11094200,0,0
2020-12-28,2.630000114440918,2.630000114440918,2.359999895095825,2.390000104904175,23942700,0,0
2020-12-29,2.440000057220459,2.4600000381469727,2.2799999713897705,2.2899999618530273,21086100,0,0
2020-12-30,2.299999952316284,2.299999952316284,2.130000114440918,2.1600000858306885,40278400,0,0
2020-12-31,2.1700000762939453,2.2200000286102295,2.0799999237060547,2.119999885559082,28234300,0,0
2021-01-04,2.200000047683716,2.200000047683716,2.0,2.009999990463257,29873800,0,0
2021-01-05,1.9900000095367432,2.0299999713897705,1.909999966621399,1.9800000190734863,28148300,0,0
