Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-11-27,93.9800033569336,94.5,93.81999969482422,94.06999969482422,666900,0,0
2020-11-30,93.6500015258789,94.0,92.62000274658203,93.29000091552734,969700,0,0
2020-12-01,94.13999938964844,94.81999969482422,93.95999908447266,94.68000030517578,1240200,0,0
2020-12-02,92.38999938964844,93.3499984741211,92.16000366210938,92.62000274658203,1188400,0,0
2020-12-03,93.80000305175781,94.30000305175781,93.58000183105469,93.83000183105469,754600,0,0
2020-12-04,93.9000015258789,94.41000366210938,93.80000305175781,94.4000015258789,570100,0,0
2020-12-07,93.0,93.62000274658203,92.94000244140625,93.36000061035156,901400,0,0
2020-12-08,93.4000015258789,93.80000305175781,93.1500015258789,93.37000274658203,717900,0,0
2020-12-09,94.58999633789062,94.62999725341797,93.25,94.12999725341797,1988700,0,0
2020-12-10,93.69999694824219,94.19000244140625,93.33000183105469,94.08999633789062,725400,0,0
2020-12-11,94.30999755859375,94.9800033569336,94.16000366210938,94.68000030517578,907600,0,0
2020-12-14,94.95999908447266,95.05000305175781,93.33999633789062,93.37000274658203,855700,0,0
2020-12-15,93.80000305175781,94.63999938964844,93.55000305175781,94.1500015258789,824300,0,0
2020-12-16,94.2699966430664,95.36000061035156,94.05000305175781,95.11000061035156,856800,0,0
2020-12-17,97.06999969482422,97.7699966430664,96.7699966430664,97.0199966430664,1199700,0,0
2020-12-18,99.0999984741211,99.3499984741211,98.13999938964844,98.70999908447266,1289600,0,0
2020-12-21,98.88999938964844,99.52999877929688,97.80999755859375,99.4000015258789,939000,0,0
2020-12-22,97.95999908447266,98.30999755859375,97.27999877929688,97.45999908447266,743000,0,0
2020-12-23,98.12999725341797,98.12999725341797,97.23999786376953,97.45999908447266,669600,0,0
2020-12-24,97.45999908447266,97.55999755859375,96.54000091552734,96.83999633789062,301800,0,0
2020-12-28,98.19000244140625,98.29000091552734,97.83000183105469,97.94999694824219,963600,0,0
2020-12-29,100.0,100.83000183105469,99.3499984741211,100.43000030517578,988800,0,0
2020-12-30,99.80000305175781,100.94999694824219,99.66000366210938,100.77999877929688,616200,0,0
2020-12-31,100.93000030517578,101.4000015258789,100.61000061035156,101.0999984741211,670700,0,0
2021-01-04,101.5,101.62000274658203,99.45999908447266,100.06999969482422,1064000,0,0
2021-01-05,102.0199966430664,103.5199966430664,102.0,103.11000061035156,1118700,0,0
2021-01-06,100.45999908447266,101.98999786376953,100.27999877929688,101.08000183105469,981500,0,0
2021-01-07,101.08000183105469,102.08999633789062,100.86000061035156,102.0,760700,0,0
2021-01-08,103.29000091552734,104.0,102.94000244140625,103.98999786376953,1400400,0,0
2021-01-11,104.33000183105469,105.0,103.33000183105469,103.83999633789062,1036600,0,0
