Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-11-27,212.13028319911686,213.5323060297584,211.33052409525376,212.50546264648438,14512200,0.0,0
2020-11-30,211.38981801391543,212.04145194428403,208.1710751300602,211.36019897460938,33064800,0.0,0
2020-12-01,211.79462139803414,214.56906368986986,210.64931669895864,213.47311401367188,30904500,0.0,0
2020-12-02,212.15993486734988,212.74246270509408,210.1062628505366,212.6437225341797,23724500,0.0,0
2020-12-03,211.89334189843868,213.64094042320272,210.9454875101635,211.5280303955078,25120900,0.0,0
2020-12-04,211.50828769150604,212.65360739503762,210.4814441415691,211.64651489257812,24666000,0.0,0
2020-12-07,211.65638170195882,212.81156938996295,210.29386074632146,211.577392578125,24620000,0.0,0
2020-12-08,211.26146470830471,214.20373819819932,210.19513406655778,213.275634765625,23284100,0.0,0
2020-12-09,212.43637945312148,212.50548551706115,208.5363839323312,209.11891174316406,32440600,0.0,0
2020-12-10,209.0893099094234,210.38272484063808,207.69715480373193,207.85513305664062,26733300,0.0,0
2020-12-11,207.39106729830812,210.6196779447388,206.46296395741828,210.5604248046875,30979400,0.0,0
2020-12-14,210.40245888731585,213.47309125154564,210.18524257352718,211.488525390625,28798400,0.0,0
2020-12-15,212.44627742560556,212.69311281068883,209.55337394393487,211.41944885253906,27000600,0.0,0
2020-12-16,212.03157123011255,217.32372187601337,212.0019521925838,216.5042266845703,35023300,0.0,0
2020-12-17,217.08675668771016,218.09384917069374,215.16144390085535,216.6424560546875,32515800,0.0,0
2020-12-18,215.8229675292969,216.90904916861447,213.28550779472423,215.82296752929688,63354900,0.0,0
2020-12-21,214.79615929469082,221.1645093407043,214.52957285523226,219.77235412597656,37181900,0.0,0
2020-12-22,219.87106309392954,222.77384927743066,219.04169991739622,221.10523986816406,22612200,0.0,0
2020-12-23,220.28575378111975,220.73005442506917,218.00499741862902,218.2222137451172,18699600,0.0,0
2020-12-24,218.6171471433877,220.77942737975545,218.3999308140773,219.93031311035156,10550600,0.0,0
2020-12-28,221.60878143267604,223.16878270334735,220.19689041620785,222.11233520507812,17933500,0.0,0
2020-12-29,223.44523740606894,224.30421963221542,220.74979951097737,221.3125762939453,17403200,0.0,0
2020-12-30,222.378920914572,222.7738665523336,218.66652231342664,218.8738555908203,20272300,0.0,0
2020-12-31,218.8935899007359,220.17713676044835,216.89915601304833,219.60447692871094,20942100,0.0,0
2021-01-04,219.7130855589327,220.1771372327907,212.09080857145258,214.93435668945312,37130100,0.0,0
2021-01-05,214.5097951981234,215.7538550508606,212.96954496676761,215.14169311523438,23823000,0.0,0
2021-01-06,209.4842127882826,213.7495346592522,209.2571284957625,209.56320190429688,35930700,0.0,0
2021-01-07,211.33056264790528,216.56347547773464,211.00475321896403,215.52676391601562,27694500,0.0,0
2021-01-08,215.91183188268747,217.78778977114956,214.2827244347401,216.83993530273438,22956200,0.0,0
2021-01-11,215.70449840925622,216.13893107915172,213.98651877802465,214.73690795898438,23031300,0.0,0
2021-01-12,213.7594228509976,214.3518337442751,210.61968428727752,212.20928955078125,23249300,0.0,0
2021-01-13,211.31083125124806,214.01613730903597,211.22195906670018,213.60145568847656,20087100,0.0,0
2021-01-14,213.17688713744226,214.70726933383352,210.0470166801905,210.32347106933594,29480800,0.0,0
2021-01-15,210.81715773550556,211.79461616197938,209.3460135017395,209.95816040039062,31746500,0.0,0
2021-01-19,211.04424428387605,214.2333530902322,209.93842663190662,213.7001953125,30480900,0.0,0
2021-01-20,214.94423630759087,222.93182523251184,214.53942268668683,221.50018310546875,37777300,0.0,0
2021-01-21,221.85562123120786,223.43537358051898,219.60448392610226,222.12220764160156,30709400,0.0,0
2021-01-22,224.2054986349327,227.1576549988154,222.9417027821483,223.0897979736328,30172700,0.0,0
2021-01-25,226.21966759201285,226.87131656300522,221.38170052633342,226.62448120117188,33152100,0.0,0
2021-01-26,228.92498640485195,231.21561070675727,227.16751985055834,229.3890380859375,49169600,0.0,0
2021-01-27,234.98727565026095,237.39639130692498,227.22677090221094,229.9518280029297,69870600,0.0,0
2021-01-28,232.62753630460386,239.5685459901679,232.11411449544002,235.90550231933594,49111200,0.0,0
2021-01-29,233.00272774518552,235.00702979987264,228.42146375366704,229.02374267578125,42503100,0.0,0
2021-02-01,232.0844850234252,239.43030801806884,229.48777211958677,236.6163787841797,33314200,0.0,0
2021-02-02,238.24551445014765,239.24272397285677,235.6685524515395,236.47816467285156,25916300,0.0,0
2021-02-03,236.53740665285156,241.98752079956589,236.2313181375491,239.92398071289062,27158100,0.0,0
2021-02-04,239.58826837784756,240.16092819924881,237.32724812907065,238.9464874267578,25296100,0.0,0
2021-02-05,239.16372853696936,240.20044013034303,237.37664282342706,239.1341094970703,18054800,0.0,0
2021-02-08,240.07208079233448,240.59537058446733,237.7617052875627,239.40069580078125,22211900,0.0,0
2021-02-09,238.80826164488388,241.66167771272782,238.32447399674103,240.68421936035156,23565000,0.0,0
2021-02-10,241.89865875738337,242.80701109667774,237.84068473641983,239.7462615966797,22186700,0.0,0
2021-02-11,241.68144874602825,242.04676027636884,239.08473580601245,241.39512634277344,15751100,0.0,0
2021-02-12,240.8421841314817,242.19485211467452,239.65737744659856,241.88877868652344,16561100,0.0,0
2021-02-16,241.9282782626363,243.01435990173238,239.8449871662867,240.6151123046875,26728500,0.0,0
2021-02-17,238.81402583151635,241.77296658817176,238.437967099767,241.6641082763672,21653500,0.56,0
2021-02-18,239.28902145472986,241.3968921181235,238.35878050547308,241.2583465576172,16925600,0.0,0
2021-02-19,241.21875041555302,241.32760871206153,237.68581623823027,238.46762084960938,25262600,0.0,0
2021-02-22,234.95452242780684,235.4592209229571,229.9866481311256,232.07473754882812,36446900,0.0,0
2021-02-23,227.93812343924552,232.39139286712043,226.35473271364566,230.84759521484375,30228700,0.0,0
2021-02-24,227.62145601561213,232.75756288336115,226.62194979542946,232.11431884765625,26339700,0.0,0
2021-02-25,229.66996884162194,232.15389832985633,225.51358672930235,226.612060546875,39542200,0.0,0
2021-02-26,229.12566348038624,232.92578317684138,227.15632330263472,229.9668426513672,37819200,0.0,0
2021-03-01,233.45029883296715,235.0040024721866,230.728856109775,234.47950744628906,25324000,0.0,0
2021-03-02,234.54875238281068,234.83574931951503,231.02572379664727,231.4413604736328,22812500,0.0,0
2021-03-03,229.74915229414646,231.15440457889937,224.90002698444798,225.19691467285156,34029500,0.0,0
2021-03-04,224.38540935861073,230.075698114694,221.93115220548623,224.37550354003906,44727800,0.0,0
2021-03-05,227.1365443228007,230.8476022931525,224.10832343504694,229.1949462890625,41872800,0.0,0
